4.677690996	 38917.84233
1.440860215	 123303.875
2.30104712	 31761.81714
1.503067485	 44236.13836
1.654888104	 59226.14607
1.473214286	 175956.8919
1.278688525	 45908.81529
1.433333333	 74875.26374
1.453413284	 42374.34181
1.697530864	 105905.8189
1.074979844	 22407.61519
1.55353902	 151904.9494
1.130911188	 19947.14848
1.507083825	 16160.36197
1.589327146	 42436.08354
1.146868251	 216927.0133
1.277777778	 733822.3889
1.742160279	 98078.54348
1.251082251	 45974.54902
2.561952441	 61481.15546
1.237942122	 134727.396
1.39403794	 42111.00677
1.375	 577713.6364
1.37628866	 230832.4483
1.269230769	 373498.4706
1	 2098829
1.130136986	 280454.9149
1.434782609	 396390.8125
2.286435786	 48159.81295
3.341991342	 36835.64317
1.298994975	 58102.12236
0.978915663	 123529.3211
2.396598639	 59436.6626
2.121459695	 44330.53682
1.910609481	 39691.91413
1.346153846	 5633.444444
1.559782609	 128079.5091
1.674876847	 100366.8209
1.4	 175705.2895
1.634615385	 384954.1176
0.911764706	 2159050.5
1.166666667	 486556.9231
1.507462687	 308962.4205
1.113636364	 821490
1.336842105	 212234.7302
3.565993014	 26116.35227
1.066666667	 198650.8125
1.278911565	 556575.383
1.279069767	 452918.7857
1	 1364849.684
2.1565762	 54344.04605
1	 1257665.2
1.837837838	 534863.5
1.259259259	 452383.3333
1.848387097	 40136.52475
0.766666667	 1311757.9
1.469352014	 41645.55348
1.242038217	 131530.62
1.39624183	 11242.97561
2.253205128	 44053.41509
1.518518519	 702255.3333
1.258992806	 160508.9512
1.997416021	 20907.467
2.75826087	 36029.98438
4.446880359	 6733.840794
1.501340483	 106440.4488
1.52173913	 37369.81443
1.40514246	 34417.8129
1.419216318	 31585.29382
2.074632221	 15498.11287
1.489847716	 51953.17557
1.817307692	 207596.5938
3.371485944	 21664.83774
1.52	 705481
1.321637427	 64463.20952
1.717791411	 77749.81731
1.488918737	 74950.28306
1.300362976	 100727.8538
3.099059561	 37018.5038
2.726885645	 25035.83902
1.25	 1576545.75
1.822822823	 36139.48357
1.222734255	 64155.26066
1.119047619	 940829.5
1.450046685	 38708.95763
1.108910891	 187516.3235
1.887290168	 61377.75385
1.158878505	 488285.2778
1.177792916	 29131.98593
2.281959379	 38158.13993
1.588182632	 62672.06389
1.505154639	 445339.8667
0.916666667	 1574184.5
1.947887324	 24836.7415
1.475806452	 123383.274
1.418032787	 166510.375
1.25	 1053329.167
1.454545455	 106570.2742
1.503546099	 281915.4043
1.222222222	 7012.333333
1.616071429	 172647.3684
2.367724868	 24537.02263
1.2	 529163.75
1.310344828	 277334.5625
1.183426686	 633.6410301
1.661478599	 84325.20988
1.831932773	 21414.94332
0.986970684	 99581.00939
0.866666667	 1313019.7
1.333333333	 1262598.6
2.010526316	 129375.2143
1.270833333	 289207.8696
1.05	 902404
1.618181818	 353863.8889
2.536873156	 36642.95642
1.5	 712699.5556
1.047357584	 61909.68894
1.512820513	 530943.8333
1	 2098536.667
1.816806723	 179520.5189
0.897435897	 524089.1667
2.429906542	 109042.7273
1.352331606	 27293.0836
0.970394737	 79901.61458
2.188762072	 31915.05153
1.215867159	 8731.744444
1.310515873	 25945.7538
1.507744986	 13234.11458
1.197183099	 375680.7826
2.0006035	 20856.83799
2.358995816	 26142.78531
1.39527027	 73988.94624
1.000223614	 4759.430875
1.292456636	 10755.16857
3.37074377	 27851.5
1.547423888	 14778.20263
1.644291755	 10411.81623
1.031578947	 203088.8065
1.084210526	 207243.3548
2.127753304	 105817.2083
2.027185501	 25450.80385
1.268035191	 15952.55805
1.424242424	 576777.4545
2.222222222	 1056496.833
1.340620901	 13316.59589
0.75	 1573378.5
1.222891566	 122229.9057
1.281021898	 80205.34091
0.95	 899844.8571
1.447610003	 12891.46608
1.699386503	 135340.08
1.354216867	 49978.67407
3.879256966	 30606.50397
0.929577465	 251474.24
0.976190476	 449061.1429
0.75	 2095618.667
1.787234043	 373990.2353
0.97429974	 5506.571797
1.086419753	 122580.1538
2.418710856	 21341.69283
1.135678392	 98186.56061
1.41991342	 88993.22222
1.614269788	 32181.73427
1.111111111	 2095629.333
0.88028169	 703836.7292
1.011377427	 13205.56063
2.689943416	 23068.93928
1.486597171	 44476.59954
1.104477612	 16637.37065
1.445355191	 55094.32818
1.114893617	 409411.3418
1.049743965	 14923.86154
1.252427184	 35140.04
2.620758483	 59038.1634
0.989690722	 209931.1515
1.557939914	 95857.51948
1.625	 504629.2143
1.025641026	 263764.5
0.954022989	 225073.0357
1.111111111	 2104005.333
1.3	 1053623.167
1.623762376	 191274.9118
1.04	 628952.6
0.818181818	 1572738.5
1.286701209	 66911.64674
1.209876543	 235906.037
1.511945392	 71919.71875
1.285714286	 990708.5714
1.241071429	 187453.4286
1.591924205	 8395.816838
1.066914498	 72137.63333
1.475409836	 177669.1316
1.201716738	 86775.26582
1.358490566	 327476.45
1.352	 161103.4048
1.216463415	 66694.14545
1.027027027	 274529.4167
1.361702128	 152207.2889
2.32318869	 24324.82675
1.792284866	 70721.29126
1.314049587	 168236.0256
1.473945409	 221502.697
1.736842105	 341085
2.068627451	 208529.2727
1.275449102	 116187.9821
1.182539683	 159228.85
1.755102041	 83559.58537
1.369565217	 405037.8235
2.103448276	 345904.05
0.833333333	 1371953.8
0.8	 1371337
3.182280754	 12736.90383
2.125	 476736.4762
0.928571429	 628696.9
1.486111111	 267818.5833
2.955645161	 14961.83343
1.443917852	 36681.405
1.595041322	 164718.275
2.359409594	 35099.29621
1.19	 1303493.971
1.151408451	 436503.6452
1.23880597	 156639.8333
1.730717185	 18832.10973
1.173735541	 383.8123926
1.777777778	 45506.64333
1.270072993	 147969.9318
1.623678647	 26464.35669
1.529239766	 33785.71914
3.15237159	 19537.2664
2.1151715	 5584.918202
1.533333333	 190110.1143
1.416216216	 150719.7
1.722610723	 27353.99685
1.237903226	 25436.75668
1.041292639	 47351.35057
3.084858569	 46987.62992
1.132007233	 42294.73913
1.48840382	 36273.91093
1.377649326	 58607.66471
1.634118967	 30596.62829
1	 2226
1.420415225	 33550.80104
1.342723005	 96688.1931
1.761605035	 41314.6275
2.656569095	 27161.38865
1.643835616	 272841.9167
1.520703934	 28570.81
1.471641791	 63577.53636
1.269784173	 295144.7079
1.647482014	 293559.9565
1.557377049	 314517.5238
0.962962963	 187132.9706
1.237606838	 43744.16402
0.953125	 233160.3582
1.311946903	 68833.05369
1.2	 1260413.8
2.144495413	 57011.15672
1.482843137	 60833.97222
1.228813559	 171498.2105
1.583333333	 795989.5
1.324786325	 114402.55
1.466666667	 637404.1
1.661728395	 94996.37466
1	 1260278.6
1.974137931	 67404.2087
1.4	 966292.5556
1.399390244	 313075.783
1.44688027	 174262.8325
0.996884735	 166650.6791
1.938046902	 20457.716
1	 2095618.667
1.49194847	 94256.37566
1.255555556	 213938.0333
1.329411765	 57587.11429
1.194610778	 73623.82301
1.388888889	 1054974.333
1.813333333	 277571.3333
1.984126984	 20792.32134
1.333333333	 363118.7778
1.15	 628283.9048
0.992647059	 11745.55446
1.651006711	 140148.6327
1.762114537	 108021.7535
1.089091699	 9692.712807
1.438356164	 58758.14754
1.282627	 8193.986429
1.140214216	 33749.58258
1.28929385	 47877.06849
1.006756757	 144134.6136
1.989361702	 233665.7333
1.130952381	 234252.2857
1.3125	 207936.9355
1.116883117	 126886.7843
1.336477987	 65088.14563
1.707627119	 95318.48684
1.160493827	 507022.037
1.434782609	 796701.25
1.206896552	 633229.5
1.972536349	 55841.59174
1.897727273	 62304.84058
1.434210526	 183284.6757
1.12244898	 774676.4118
5.21541502	 22392.39095
1.442528736	 277977
1.473684211	 484965.3846
1.416666667	 717309.6667
1.071428571	 852316.0526
1.379177378	 33712.18699
1.433017591	 28383.39871
1.343079922	 103009.3023
1.295986622	 40662.98429
1.176315789	 63943.65546
1.5	 254019.36
2.16	 261761.4815
1.922330097	 70100.01942
1.393782383	 164932.3968
1.275534442	 205453.472
1.531002639	 43179.34686
1.430969366	 43152.7925
1.148558758	 112236.6447
1.83713355	 138312.4455
1.785507246	 131903.6313
1.395522388	 147962.2222
2.037433155	 86045.9537
1.765586035	 261618.2143
1.453465347	 178817.3205
1.842615012	 224624.3401
1.319148936	 396111.8125
1.53815261	 159711.3176
2.722910217	 62092.57277
1.290598291	 165774.8205
1.720640569	 47677.96648
2.320617305	 18239.16142
0.916666667	 2158644.5
1	 18.46153846
1.156775627	 27904.05328
0.75	 1845257.25
1.464339909	 22623.60723
1.724299065	 41391.46078
1.575757576	 581922
1.710124827	 141565.8305
1.27735369	 250142.2672
1.163636364	 471434.0893
1.423017107	 41729.13725
1.693333333	 132307.68
1.8971755	 18883.89558
1.69535284	 45069.40722
1.395604396	 231079.0714
1.736330498	 55145.4052
0.880733945	 212041.6571
2.027633851	 71601.80412
1.116427432	 44733.23445
1.121710526	 76415.19231
1.579310345	 37392.28464
1.077294686	 116990.2083
1.573033708	 115674.7241
1.688461538	 90521.86047
1.507042254	 262087.2941
1.058139535	 235116.2963
1.203448276	 159369.4574
1	 2098182.333
2.363218391	 56611.02564
11.96567506	 244392.2868
2.316049383	 59196.97761
2.271794872	 38127.2359
2.569333892	 14983.38212
1.211538462	 479176.3889
1.04587156	 356706.4324
2.554455446	 117345.1587
1.221649485	 108995.2742
1.738562092	 149554.9796
1.289115646	 49645.08966
1.097402597	 105211.3623
1.476948868	 46210.34232
1.117365269	 51223.07609
1.42804428	 39727.79348
1.24	 26392.71429
2.509363296	 78568.78652
1.052631579	 660776.5385
0.884615385	 797502.8235
1.457590877	 20406.43709
1.332684825	 85844.43931
1.290909091	 192646.1471
4.173358427	 29334.4241
1.245360825	 50847.8239
